particle,time,qx,qy,qz,py,pz,mp
38,156.01,286.8957313076276,0.2214249385198638,-0.3783788298943887,-0.0007076910400615098,-0.0005309090540747525,1.672621898e-27
76,155.59,286.00745406555666,0.103721092124016,0.5568205188831704,-0.0012890806139528,0.0023589224946625,1.672621898e-27
94,155.59,286.04306993413684,0.1280448499510252,0.5460213383550514,-0.0013323102989751,0.0023013477897888,1.672621898e-27
107,155.59,286.00153955530453,0.140419633677327,0.5897411565791587,0.0022266125548485,0.0029262828238956,1.672621898e-27
148,156.01,286.726478536502,0.2881661080453887,0.5130246882836275,0.0050370300000238,0.0031693740934609,1.672621898e-27
150,155.59,286.05649231602365,0.0733901572413674,0.5542352979413385,0.0037732362299269,0.003455470261903,1.672621898e-27
193,156.01,286.9920118095154,0.1487614223941834,0.4094742050612126,-0.0011845658098195,0.0005246713083183656,1.672621898e-27
231,156.01,286.6655784038236,0.1993968982625387,0.0026871800660274,-0.001195382632538,0.0011549229388758,1.672621898e-27
245,156.01,286.78787802390195,0.3784072446436755,0.2352623615479487,0.0017163159696355,0.0019831267323075,1.672621898e-27
272,156.01,286.17188476876504,0.3186221692689909,0.5826097256215804,0.0078310269115597,0.0038662394379936,1.672621898e-27
280,156.01,286.48249155291967,0.2990755182462932,0.4081078065251761,0.0062127612911335,0.002734051731359,1.672621898e-27
291,156.01,286.5035510465792,0.1616363976509632,0.6900341263431944,0.0057715140310473,0.004238567687729,1.672621898e-27
325,155.59,286.17768849785807,0.3409038825665193,-0.3660159417921597,0.0016875225003537,4.140169999657181e-06,1.672621898e-27
402,156.01,286.9813733115298,0.0710366216309628,0.5606608161223705,0.0039980688535949,0.0034347428884388,1.672621898e-27
433,155.59,286.2485483022772,0.2717368469065702,-0.3690761891952883,0.0012493818592011,-1.5188795089979342e-05,1.672621898e-27
478,155.59,286.16695122778594,0.2138343504938726,0.6498696330745394,0.0014624132972658,0.0021315088747928,1.672621898e-27
503,156.01,286.1461872883903,0.2318184446689134,0.5339688064427808,0.006779104843671,0.0034902786251377,1.672621898e-27
532,156.01,286.7456490295332,0.1881633377652136,-0.3376995738054038,0.0022765425890027,0.00012453458400181797,1.672621898e-27
589,156.01,286.9536956830218,0.1973612082135265,0.5831824525544473,0.0023877037651597,0.0034576994671086,1.672621898e-27
592,156.01,286.8312172094036,0.4512605372376432,0.2650012255844762,0.0019006956794282,0.0020179353075591,1.672621898e-27
605,156.01,286.9343282912444,0.1482420458283678,0.4298093152456354,0.0041906953659076,0.0030641935628237,1.672621898e-27
669,156.01,286.62549563913853,0.1748413917148191,0.3994962437141603,0.0053620285520722,0.0031526631192138,1.672621898e-27
692,156.01,286.6380855696408,0.1777026061497661,0.6839353603114906,0.0010766656650404,0.0024562665383833,1.672621898e-27
782,156.01,286.8713176539597,0.1717883738710959,0.6975590635589631,0.0024049477993619,0.0036666110115264,1.672621898e-27
853,155.59,286.0334883647856,0.1363848562981218,0.4497074393607628,0.0024915380962686,0.0028425978840679,1.672621898e-27
987,156.01,286.77752715676723,0.1573862152156505,-0.2120002429217859,-0.0012039092926107,0.00020023071495536252,1.672621898e-27
1009,156.01,286.4124544933933,0.1866639868705694,0.6242565910857821,0.0062175514081807,0.0038069306775137,1.672621898e-27
1085,156.01,286.9764747497931,0.1141968001250049,0.4508444593731938,0.0040803234060339,0.0030344360719745,1.672621898e-27
1095,156.01,286.8672686478399,0.1598219645713478,0.4987517884994307,0.0037338047499064,0.0028896022829869,1.672621898e-27
1150,156.01,286.80250015503407,0.2224090640033005,0.1773789876279469,0.0030529508883231,0.0019884605931155,1.672621898e-27
1186,156.01,286.4688113320593,0.3936557911137135,0.0937162802531161,0.0033132578993097,0.0016639113873924,1.672621898e-27
1199,156.01,286.9911167725133,0.3238061847524303,-0.2063684628975526,0.0020627459865313,0.0004960245147356745,1.672621898e-27
1239,155.59,286.0091203125813,0.0801808354925483,0.5704426661395291,-0.0018401748571605,0.002295637242752,1.672621898e-27
1248,156.01,286.408859508315,-1.9558595716415264,-0.5108515718598748,-0.0240105199373709,-0.0080775716915548,1.672621898e-27
1281,155.59,286.28770636030447,0.2359849193409643,0.8673483423727485,0.001536493070541,0.0043940924443473,1.672621898e-27
1314,155.59,286.13807172974685,0.083864402114976,0.7366255121476697,0.0029380375959056,0.0034209913313533,1.672621898e-27
1320,156.01,286.6565700673316,0.3972562887922113,0.2583040499612886,0.0026447068366944,0.0022960884420607,1.672621898e-27
1357,156.01,286.66929300942354,0.1695039718587052,0.7208935329310112,0.004879690486083,0.0037044659416187,1.672621898e-27
1465,155.59,286.0477010673342,0.1341459049723777,0.3322962081606124,-0.001447659560461,-0.0002769922232224114,1.672621898e-27
1560,155.59,286.09797599159793,0.1861622640021202,0.4895047948439965,-0.0014640370266133,0.0014132884033259,1.672621898e-27
1577,156.01,286.25438379669384,0.3401145967900075,-0.3157564466113574,0.0047368761664591,0.00022724318151667148,1.672621898e-27
1611,156.01,286.7145825621152,0.1342587833456056,0.1610820522097243,0.0034040779132161,0.0020782392340362,1.672621898e-27
1635,156.01,286.7091317182497,0.2314310916612474,0.0245468393578979,-0.0018987739708797,0.001967317923688,1.672621898e-27
1728,156.01,286.5469574702125,0.3172573883123295,0.7397146724269944,0.0054885778149942,0.0037498279055737,1.672621898e-27
1994,156.01,286.96069084087515,0.2306057132304054,-0.3899475187220084,-0.0005151895512773474,-0.0004022093596031997,1.672621898e-27
2013,156.01,286.8715563041871,0.1904741041137227,0.4713557957000879,-0.00015612107885327648,0.0023748697834153,1.672621898e-27
2024,156.01,286.96231121504,0.2519687143321915,0.2061827619791372,0.0010580137520217,0.0018937032970644,1.672621898e-27
2118,156.01,286.6132356822488,0.2923085460202668,0.3510130161626774,0.0003024458555393094,0.0021735955938253,1.672621898e-27
2145,155.59,286.19266099308624,0.2413702473102263,-0.1341875907893403,0.0007114969070764636,0.0005278070804516466,1.672621898e-27
2173,156.01,286.4150288059166,0.2438588470709505,0.0342153155289865,0.0007502723144273927,0.0010980087293543,1.672621898e-27
2196,156.01,286.80551609188626,0.3740324988775218,0.7074296562477975,0.0013276203449409,0.0037574356654039,1.672621898e-27
2221,155.59,286.00375297088823,0.2056602749844336,0.5847592174682426,0.0034717646375678,0.0028972417233763,1.672621898e-27
2231,156.01,286.5528479665108,0.0524418615550335,0.5292171994988052,0.0040434257553295,0.0024423140245931,1.672621898e-27
2298,156.01,286.9113549417196,0.2217462921458227,0.5872152816107984,0.0006854966581639097,0.0020423374641477,1.672621898e-27
2299,156.01,286.9898668295004,0.3210353089078478,-0.0509135622945506,0.0005425799877932578,0.0008983545017874655,1.672621898e-27
2343,156.01,286.66815423561945,0.1965863342316761,0.5454431168069929,0.0038500293560224,0.001906152418347,1.672621898e-27
2348,156.01,286.70338315830963,0.2047927214894954,0.3203506692820856,-0.0004708050417021512,0.0021859642298903,1.672621898e-27
2353,156.01,286.60048353441243,0.0785020969800041,-0.3482510413741199,-0.0031827198561961,-0.0005609607331248305,1.672621898e-27
2362,216.07,286.7096394817792,1.726510624175448,0.2093612351509672,0.0199733998566662,0.0008550467395812411,1.672621898e-27
2375,156.01,286.89513531837537,0.1607753802142414,0.6027143277090731,0.0032598080669671,0.0026921217025036,1.672621898e-27
2376,156.01,286.8467719527708,0.1144109750691878,0.6940821670259032,0.0022012193398657,0.0034256296928195,1.672621898e-27
2507,156.01,286.6532849262821,0.1320706171639314,-0.0584307097768593,-0.0025507817787289,0.0008085089284762415,1.672621898e-27
2576,156.01,286.9317303977748,0.1753357252896077,-0.4029693788250376,0.002217991970479,-9.129170091667843e-05,1.672621898e-27
2587,156.01,286.9100501162985,0.1327929046663932,0.6485862997139304,0.0022007460902036,0.0034025554311444,1.672621898e-27
2626,156.01,286.246131421031,0.265667570614073,-0.2102141967762377,0.006366782601967,0.0008080212727479423,1.672621898e-27
2723,156.01,286.5985951488703,0.3149652872471214,0.6566384299614311,0.0053294039950079,0.0034068805565617,1.672621898e-27
