particle,time,qx,qy,qz,py,pz,mp
1283,115.54,188.52634701741704,1.5901713055163278,0.0254678413668613,-0.011921844795612,-0.0003694229263687357,1.672621898e-27
1286,115.54,188.3419777404992,1.3108931865513995,-0.3049486241630593,-0.0131984419142715,0.0005936083116800169,1.672621898e-27
1287,115.13,188.0154813549544,0.5109138569261075,-0.7290475454896528,-0.0091048779528282,-0.0018428316558213,1.672621898e-27
1289,118.46,188.83478329419756,-1.7807875075464863,-1.002286454371799,0.0150923130569807,-0.0057658245870357,1.672621898e-27
1290,115.54,188.1554761055968,0.59818457295404,1.7993335201409306,-0.0112071934488296,0.0027132787434301,1.672621898e-27
1291,115.96,188.39451429432447,0.4451545508339957,2.3530940825113853,-0.0136294747184915,0.0049917714772995,1.672621898e-27
1292,115.54,188.7108845267276,-0.6517342366502419,-0.7589085922932464,-0.0013780533087306,-0.0030265187923992,1.672621898e-27
1293,115.13,188.36065320036724,0.495476937752634,0.9215375361825086,-0.0086544434343542,0.0007717560689416203,1.672621898e-27
1296,117.21,188.44337028259704,-1.4892330404694043,0.5541547067826597,0.0112158365998841,0.0024988718272967,1.672621898e-27
1298,116.38,188.5725021819041,1.3219974072176497,-1.8614205616883617,-0.015181918648235,-0.0007103093193185205,1.672621898e-27
1300,115.54,188.63358338973748,0.4281726944258061,-1.7071675626347504,-0.0115643491159509,-0.0042227740155585,1.672621898e-27
1301,119.3,188.94231549455617,-1.9217202041072865,-1.2848974829213664,0.0176637153484982,-0.0078340315919617,1.672621898e-27
1302,116.8,188.83584950507796,-1.146891078264901,2.110889920137902,0.00046208376146169455,0.01017956875054,1.672621898e-27
1305,116.38,188.0206504545469,-1.3601924749708736,0.5586701676477719,0.0077465418093448,0.0027209222614531,1.672621898e-27
1306,116.38,188.96254640730496,-1.408107068797284,0.1310677117553972,0.0049349577182782,0.0013199507751983,1.672621898e-27
1308,115.54,188.5098272239727,1.5925293539886785,-0.0281328530736977,-0.0141090368134499,0.0002694377269413596,1.672621898e-27
1309,117.63,188.14305998788333,-1.618511789761067,-1.450806380136664,0.0120257878673196,-0.0078050172606836,1.672621898e-27
1311,116.38,188.0871133312716,1.2552088982609435,-2.027238406573438,-0.0158089931817213,-0.0012312845649932,1.672621898e-27
1312,115.96,188.5223548570736,0.212821087961992,-2.3441958501892337,-0.0105482502681293,-0.0069867638633161,1.672621898e-27
1314,115.13,188.9675673494482,-0.4898644486003281,0.355524847275859,-0.0032873967686841,0.0012792691975317,1.672621898e-27
1315,115.54,188.37502160216283,-0.521288156946029,1.6594037327504636,-0.0041878227171438,0.0057611683375743,1.672621898e-27
1316,115.96,188.81573455342013,0.8155407335870014,1.6186891952952116,-0.0130343180855249,0.0009157612985415608,1.672621898e-27
1317,115.13,188.49428369144536,-0.0453300041509583,-1.1005938092949958,-0.0080135401410103,-0.003063326086619,1.672621898e-27
1318,115.13,188.39318596560335,0.2237500745356963,-0.2669081713075752,-0.0079422045661018,-0.0004016168346946524,1.672621898e-27
1319,116.8,188.35894351433316,-1.460658374464705,-1.5146520602704583,0.0069285605084956,-0.0081736424392618,1.672621898e-27
1320,115.13,188.7394298451288,-0.2732070392477799,0.1091290764094551,-0.0049878366516258,0.0014853501111822,1.672621898e-27
1322,117.21,188.434707876378,1.7589996381593058,1.6153223763022602,-0.0150060124546269,-0.0003176285891349725,1.672621898e-27
1325,119.72,188.20654898292932,-1.9605146599542609,1.254786353460414,0.0206737181326103,0.007492991860647,1.672621898e-27
1326,116.38,188.84539781621328,-0.5228794695017484,2.40722364731115,-0.007785118531919,0.0085939202038187,1.672621898e-27
1327,118.05,188.20995509106905,-1.743632585835345,1.7882616952994068,0.0117184437641352,0.010320204506453,1.672621898e-27
1328,115.54,188.37139790224236,1.3790720668904717,-0.6209891777183579,-0.0139688121718135,6.12115317517557e-05,1.672621898e-27
1329,115.13,188.95357354823963,-0.1390059027918465,0.8696077961349172,-0.0065708992125587,0.0023396657586791,1.672621898e-27
1330,115.54,188.8527781138411,-0.0604360933915658,-1.493873910647107,-0.0064495568075629,-0.0049285041630264,1.672621898e-27
1332,115.13,188.61571109103977,0.6978683287004799,0.8043006702353162,-0.0105240090539942,0.001192120186699,1.672621898e-27
1335,115.13,188.9812814077125,-0.0569958389353132,0.5544381813170467,-0.006779704705841,0.0013472973879945,1.672621898e-27
1337,117.63,188.5068740059852,-1.6037785691073945,0.0900213373975521,0.0133786296513738,0.0004918926199011147,1.672621898e-27
1339,115.13,188.91780311416213,-0.0066367724267359,0.6103155766526229,-0.0067424855689901,0.0016634797124909,1.672621898e-27
1340,115.96,188.83156476623407,0.9218574451530342,1.4847562891535355,-0.0131451533595728,0.000669161950675158,1.672621898e-27
1344,115.13,188.26049252889035,0.7332352771860772,0.7752024111334445,-0.0126393397017159,0.0010284150933045,1.672621898e-27
1346,115.13,188.23835525073247,0.6238792886318969,-1.0504787070552384,-0.009965097647127,-0.0025670185088685,1.672621898e-27
1347,115.13,188.32657317785777,0.7427289743169183,-0.4833720947543178,-0.0089356334149132,-0.0009180098903931826,1.672621898e-27
1348,115.13,188.36701904211856,-0.1834550420872126,-1.076740645390465,-0.0049743994817019,-0.0038024182711761,1.672621898e-27
1354,115.13,188.6914128623883,0.8404223878464532,0.2685569170887052,-0.0091624172724593,0.0012531377560142,1.672621898e-27
1357,115.13,188.58550900667504,-0.6115769713495409,0.2776337815390375,-0.0013121192377854,0.0013179164463205,1.672621898e-27
1359,115.54,188.2280294722878,-1.0427645319920242,0.096493863512697,0.0025869105944251,0.0011479249494209,1.672621898e-27
1360,115.13,188.68990281777263,-0.1573720070170221,-0.3556155277642262,-0.0037882830052026,-0.000333820104337744,1.672621898e-27
1362,115.54,188.00143827206304,-0.462461269381603,-2.1151936124463453,-0.0086808447416682,-0.0089182597366393,1.672621898e-27
1363,115.96,188.0589129557828,1.922849221148192,-0.64759059640703,-0.0128844333317412,0.0010344797815036,1.672621898e-27
1364,117.63,188.73226825985265,1.9812311735266352,-1.4256871396947404,-0.01574444630573,0.0013876345732131,1.672621898e-27
1367,115.96,188.3685761410988,-0.9391267929238284,-1.3248343766617792,-0.0011447620919634,-0.0063541677362843,1.672621898e-27
1371,116.38,188.57071135359183,0.6565874580850369,2.289581048634789,-0.0144087335968407,0.0042115792297034,1.672621898e-27
