particle,time,qx,qy,qz,py,pz,mp
38,115.13,188.54721870265,0.1126314689129966,-0.4312665011827151,-0.0038020203779538,-0.0014056085782806,1.672621898e-27
76,115.13,188.5479403795069,0.0852731645433596,0.1300037824360757,-0.0037559701121011,0.0005610894765243009,1.672621898e-27
94,115.13,188.5791450421758,0.1039809195799419,0.1472338531083041,-0.0039102575553524,0.000512456943885352,1.672621898e-27
107,115.13,188.1188332220385,-0.2604332780602689,0.0405631463063441,-0.00044288126416071593,9.063564026529737e-05,1.672621898e-27
193,115.13,188.59833027108712,0.1214266907427096,0.1092448969884478,-0.0043745670348384,0.0004664062896735921,1.672621898e-27
231,115.13,188.5592377868633,0.1029040541058532,-0.3522036609236053,-0.0041332032701498,-0.0011595344975893,1.672621898e-27
245,115.13,188.3257363150977,-0.0909805432282593,-0.24587906784316,-0.0018156115525614,-0.0010064050410247,1.672621898e-27
415,115.13,188.6564377653617,0.1753574400919811,0.3692918023179629,-0.0056075358561654,0.0013958095309879,1.672621898e-27
498,115.13,188.58309719334116,0.1058723881804624,0.066116088675771,-0.0038133671782708,0.00022036138098305367,1.672621898e-27
542,115.13,188.6053082776791,0.1266207673139339,0.4467690361455071,-0.0043347855509304,0.001868445481341,1.672621898e-27
549,115.13,188.7506534677956,0.3641246479067971,-0.1717807118021734,-0.0069118784602724,-0.0005352077315840114,1.672621898e-27
589,115.13,188.11291814339373,-0.2313241291161007,-0.2106666925857529,-0.00041937835370493934,-0.0009325580694522368,1.672621898e-27
592,115.13,188.3386041263928,-0.0650337576657705,-0.2217709281257907,-0.0018920910902646,-0.0008835778497529092,1.672621898e-27
692,115.13,188.26721859399493,-0.1027461756429037,0.3890387204533725,-0.0021617832104497,0.0016763103293594,1.672621898e-27
782,115.13,188.11425450453604,-0.2605179456698532,-0.0478463924125065,-0.000433716809021003,-0.00025724025455273647,1.672621898e-27
853,115.13,188.0455653475925,-0.2735692709004353,-0.1880085285496017,-0.00042238982738508434,-0.000821783207214406,1.672621898e-27
980,115.13,188.69278393610705,0.2816651047143469,0.0329165507599277,-0.005850987183262,9.696935431130511e-06,1.672621898e-27
987,115.13,188.5308931899276,0.1174173684013156,-0.3597539761389225,-0.0037034557588669,-0.0011882220192512,1.672621898e-27
