particle,time,qx,qy,qz,py,pz,mp
1,114.71,187.0127488642071,0.9199336345862354,0.9666637993043397,-0.0102352672795692,0.0028271723746507,1.672621898e-27
2,115.13,187.4959166891993,-0.2103206408461993,1.618135511008738,-0.0045890092097301,0.0051258537366224,1.672621898e-27
3,116.8,187.2104502724465,-1.905038192193248,1.4564836986483858,0.0146944699736165,0.0067135840800078,1.672621898e-27
4,115.54,187.84293937450275,0.2518734333660544,-2.165216920402548,-0.0085965627080818,-0.0067511119529479,1.672621898e-27
6,115.54,187.04085472081795,-1.497589600840708,-0.2825101123407987,0.0093924893145433,-0.0008493077417906,1.672621898e-27
7,115.96,187.74531117152148,-1.13496435912961,-2.1858887451098066,0.0026136032131999,-0.0091290897400358,1.672621898e-27
8,116.38,187.00776674557903,-1.4765065256541674,-2.367739215826235,0.0067946410914668,-0.0103447727444837,1.672621898e-27
9,116.8,187.07246487617408,-1.121861688435801,3.1569492393627856,-0.000624321700901,0.0121128727393146,1.672621898e-27
12,115.96,187.4818289066372,-0.003543446477286,2.6951000502999407,-0.0080578108791034,0.0087843324156515,1.672621898e-27
13,114.71,187.10794342871029,0.0965681557540714,1.2288260795847123,-0.0063854852850845,0.0038236249100057,1.672621898e-27
18,115.54,187.65652403627595,0.3149793879347596,-2.209660669456319,-0.0092443089101945,-0.0067856336159517,1.672621898e-27
19,115.54,187.14505576239708,-1.3556597540260804,-1.4048786431907967,0.0058017379905314,-0.0063251023326269,1.672621898e-27
20,115.96,187.769230851438,-1.2900213641792624,1.7315765810733608,0.004483445475949,0.0069452223384265,1.672621898e-27
21,118.46,187.52867797975145,-2.0601241527113383,-2.146202741732341,0.0169752538864918,-0.0096312000921977,1.672621898e-27
24,115.13,187.40069905554373,-0.1581699339991795,1.7389955869820584,-0.0056544832476754,0.0055518151230249,1.672621898e-27
25,115.54,187.76686819924927,0.8018826331645771,-1.7704069755888268,-0.0120361864379323,-0.0050344961806192,1.672621898e-27
26,115.54,187.05793406742,1.6917582553455024,0.2044377186566924,-0.0122655551028849,0.0005649024955841,1.672621898e-27
28,117.21,187.50988520040653,-2.096827492345035,0.4961597985410097,0.0198558753338865,0.0025204395818561,1.672621898e-27
30,119.3,187.8221138761953,-2.450095353021315,1.5985787619823748,0.022745982514061,0.0073855941083291,1.672621898e-27
