particle,time,qx,qy,qz,py,pz,mp
1566,156.42,287.8466657285627,-0.2398754402650642,0.2005276655579659,-0.0054620959596681,0.0007935175714654327,1.672621898e-27
1611,156.42,287.24596129682016,0.0738616033162087,-0.5433567310937937,0.0036511705998355,-0.0012290843697973,1.672621898e-27
1635,156.42,287.94028244910504,-0.1759781563048379,-0.4990628105727957,-0.004116990526084,-0.0011608745175506,1.672621898e-27
1690,156.42,287.97904513522207,-0.1598182137563059,-0.441569388355466,-0.0053900001921208,-0.001135426297316,1.672621898e-27
1728,156.42,287.11377981093614,0.18871552223078,0.1332093986938309,0.005295714793687,0.0009234802950180454,1.672621898e-27
1752,156.42,287.2626957516777,0.0905007893856327,0.6512988564615214,0.0034930409180095,0.0025951730156083,1.672621898e-27
1790,156.42,287.9241969547462,-3.489944214590292,1.9214476374572749,-0.0398906353996181,0.0224583395009275,1.672621898e-27
1792,156.42,287.69096249743325,-0.2548097355397822,0.697992138607605,-0.0040797416032965,0.0022469210767713,1.672621898e-27
1795,156.42,287.9301222890532,-0.0115942123126028,-0.4038084202974994,-0.0049731652630478,-0.0008930725755273476,1.672621898e-27
1945,156.42,287.9557619181158,-0.1163315110524285,-0.2912981118012974,-0.0056439658456566,-0.0006147371232245772,1.672621898e-27
1994,156.42,287.89222393049005,-0.1739152390108491,-0.7025250674295006,-0.0028087596445613,-0.0018004729578076,1.672621898e-27
2002,156.42,287.7874428401163,-0.1550539917896156,0.3650217276818275,-0.0064747128276673,0.00097626790886337,1.672621898e-27
2013,156.42,287.80679153216346,-0.1447884188397903,0.0048322647173766,-0.0018761842204722,0.0005167095326225774,1.672621898e-27
2024,156.42,287.7217382155184,-0.1060107980648959,-0.3322350430054184,-0.0005564569462588546,-0.0005599991527053962,1.672621898e-27
2042,156.84,287.87531719602447,0.2238432457576433,0.4747185369532682,0.0065057846243102,0.0021831122627609,1.672621898e-27
2118,156.42,287.8073228843619,-0.1094714908056226,-0.1694155561721088,-0.0015692805531427,-4.3141485229767607e-05,1.672621898e-27
2145,156.42,287.7810138588521,-0.0708980109945244,-0.4900009150186555,-0.0005538974318449491,-0.0010923235046461,1.672621898e-27
