particle,time,qx,qy,qz,py,pz,mp
1,157.26,289.1714723680939,0.2478713267999873,1.0195435803314543,-0.0096184912331677,0.0013726763766862,1.672621898e-27
2,157.67,289.2627716240393,-0.7372230132267578,2.8442737521351145,-0.0073696253463144,0.0088791464232718,1.672621898e-27
6,158.09,289.02894693563815,-0.5407628917750259,-0.0214032076659724,0.0065015728622086,0.0007797459140779357,1.672621898e-27
13,157.26,289.2855459821835,-0.374966313142302,1.8072632170969627,-0.0078784341600073,0.0048327891570244,1.672621898e-27
19,158.09,289.00518783834355,-0.5061397401245205,-2.2617043353555006,0.0044653523035045,-0.0078434720211873,1.672621898e-27
26,158.09,289.9024132033616,0.9594081372835384,0.2001609895459268,-0.0098254694011362,-3.0090400855592865e-05,1.672621898e-27
28,159.76,289.75998156158624,0.2392850827695839,0.6454850881245126,0.0162388486708941,0.0025705411341299,1.672621898e-27
33,157.26,289.46746422218246,-0.2478346212655765,-1.723449873230989,-0.0060014387802991,-0.0040462135771238,1.672621898e-27
38,156.84,289.17747241387167,0.0506520493824624,-0.1510301934523882,-0.0030695560082729,0.0007207768160196449,1.672621898e-27
39,159.34,289.16316727006125,-0.104990108726566,-1.4556917731116767,0.0137427966540659,-0.0046354246128046,1.672621898e-27
40,159.34,289.9453693962069,-0.1195056445774813,1.801293551466004,0.0122764772789541,0.0075027897825106,1.672621898e-27
50,162.26,289.9492112862488,0.7787204290821736,-0.8746235440545651,0.0257568737039678,-0.0034216046852241,1.672621898e-27
51,157.67,289.6248774843631,0.2255038667584812,1.2400784833624765,-0.0090869238495223,0.0013630739628297,1.672621898e-27
56,157.67,289.81076133668,0.5712272587623334,0.1452457305723286,-0.0073114785281366,0.0014255598790279,1.672621898e-27
57,159.76,289.1690274035677,0.0914346253026556,-1.3789598423203535,0.0161360858438742,-0.0047831797298946,1.672621898e-27
58,158.51,289.2367785473598,-0.3019039691444178,0.3382844138447552,0.0098017732113965,0.0016410557002234,1.672621898e-27
64,157.67,289.499187450534,-0.059382918676551,1.7862459075786337,-0.0093877245352774,0.0033483085022442,1.672621898e-27
65,157.67,289.91469478472857,-0.5916065250078545,-2.799592421689007,-0.0039086453575459,-0.0084975269360679,1.672621898e-27
66,157.67,289.2209872197271,-0.5561959314810548,2.5390084193951195,0.0010574081016875,0.0088225263981656,1.672621898e-27
