particle,time,qx,qy,qz,py,pz,mp
38,115.13,188.81973543061463,0.1122934927422474,-0.3818152628779729,-0.0012225161721368,-0.00059247691438612,1.672621898e-27
76,115.13,188.8049415879254,0.0471099182170776,0.1496040474932446,-0.001828165175662,0.0004594371867948629,1.672621898e-27
94,115.13,188.83102262095048,0.0767186371072676,0.1684294380355624,-0.0018923465348237,0.0003763389171354252,1.672621898e-27
107,115.13,188.36813320093165,-0.2624232650342642,0.0766253452716767,0.001420282035352,0.0005878915005007128,1.672621898e-27
148,115.13,188.08557201173332,-0.3047977715798078,-0.1064648829446801,0.0041242636118222,0.00024766649166514605,1.672621898e-27
150,115.13,188.10809495388415,-0.297066209197266,-0.1362188679153816,0.0041533271130271,0.0002104428293518588,1.672621898e-27
193,115.13,188.88077797573425,0.1237369650094191,0.1370105330529619,-0.0021812745912353,0.000391888134698904,1.672621898e-27
196,115.54,188.9370737479944,-0.3768625281969718,0.2047302009148086,0.003896524206576,0.0010065955733905,1.672621898e-27
204,177.7,188.44033537363595,-0.3606310317885846,0.2624478317081863,0.0131348048605886,-0.0022414258595736,1.672621898e-27
231,115.13,188.83085954835997,0.1054372109548806,-0.3051525519711837,-0.0016264519047779,-0.00059133427650503,1.672621898e-27
245,115.13,188.60907903693624,-0.1219322229863619,-0.1875765088350039,0.0006342772985804021,-0.00034570827818488216,1.672621898e-27
279,115.13,188.1744934137526,-0.3339663816033358,0.3023610419919468,0.0026651716807197,0.000996352813275205,1.672621898e-27
280,115.54,188.85705572401932,-0.4224676314228857,-0.1259568831675691,0.0043175133212682,0.00010882385453175337,1.672621898e-27
396,115.13,188.1314476328231,-0.3464239240766664,0.3337850002265228,0.0023772720716259,0.0010977640274892,1.672621898e-27
402,115.13,188.0680630588653,-0.3107430194965362,-0.1271081382029515,0.0043657421840611,0.0003138235983014556,1.672621898e-27
415,115.13,188.9272783669537,0.2349924289971572,0.3813884009654254,-0.0033546928640116,0.0009692601926759994,1.672621898e-27
498,115.13,188.847028012858,0.0808635753166943,0.0916126334207085,-0.0017867308520245,0.0001881410397719857,1.672621898e-27
532,115.13,188.3578179608144,-0.1967658941043523,-0.4423785172741441,0.0022765467024187,-0.0003682972899898919,1.672621898e-27
542,115.13,188.82357785562556,0.1201971217812708,0.4510112485021114,-0.0024176610017875,0.0013392958622612,1.672621898e-27
589,115.13,188.4328628533894,-0.2111885553923522,-0.1436097764592702,0.0017235765819427,-6.669922975781615e-05,1.672621898e-27
592,115.13,188.6263709712412,-0.1067880656639294,-0.1688168859564268,0.0004806204392401107,-0.0003099065159599588,1.672621898e-27
605,115.13,188.1118562981288,-0.2763745435827212,-0.2201650862013491,0.0045142537512517,1.796676892170559e-05,1.672621898e-27
669,115.54,188.8805137699119,-0.3742460971291583,-0.2815615741050609,0.0047609431398126,0.00014028839664742004,1.672621898e-27
692,115.13,188.52990460782885,-0.1721897703744685,0.3707706923471413,-0.00034557564148460224,0.0012351549973339,1.672621898e-27
782,115.13,188.4031405548385,-0.2467471681469883,0.003215539234043,0.0015957508187505,0.0003979651779850291,1.672621898e-27
827,137.23,188.4687792500231,-0.2841217007864608,-0.047317381582181,0.0375249527083318,0.000547094364051193,1.672621898e-27
853,115.13,188.36614505565,-0.2361944862361669,-0.1230931714644742,0.0020865979919068,-1.775746579105944e-05,1.672621898e-27
916,130.14,188.66203045492384,-0.4359891803409352,0.0583737061784326,0.0504874318119283,-0.0008846279157047024,1.672621898e-27
980,114.71,188.05354582621723,0.4118589468297007,0.0669527944124241,-0.0031756736794298,2.8163977715955585e-05,1.672621898e-27
987,115.13,188.80400848770515,0.1092885434273541,-0.3204091871086774,-0.0012712402097364,-0.0006480932181019335,1.672621898e-27
1085,115.13,188.0902885211292,-0.3009499461447604,-0.1799861508495681,0.0043676243125876,0.000152672794299536,1.672621898e-27
